entity_type,entity_id,module,is_cmd_true_target,batch,cell_line,replicate,potency
gene,GENE_0469,6,0,4,1,3,0.5611721776994261
gene,GENE_0469,6,0,5,2,0,0.3360981535188849
gene,GENE_0469,6,0,4,2,1,0.38805031178785093
gene,GENE_0469,6,0,3,2,2,0.3893770764859862
gene,GENE_0469,6,0,2,2,3,0.41129897069350324
gene,GENE_0470,3,0,4,0,0,0.8593335454227393
gene,GENE_0470,3,0,3,0,1,0.9702399451451186
gene,GENE_0470,3,0,5,0,2,0.8838393900098577
gene,GENE_0470,3,0,2,0,3,0.9242435470167291
gene,GENE_0470,3,0,1,1,0,0.7186758592387757
gene,GENE_0470,3,0,2,1,1,0.8853769462407035
gene,GENE_0470,3,0,1,1,2,0.8932072777985772
gene,GENE_0470,3,0,2,1,3,0.8275415360810738
gene,GENE_0470,3,0,4,2,0,0.9586664599856863
gene,GENE_0470,3,0,3,2,1,0.9061377256875186
gene,GENE_0470,3,0,0,2,2,0.7471549579116192
gene,GENE_0470,3,0,4,2,3,0.829295247153064
gene,GENE_0471,5,0,3,0,0,0.8412189213614069
gene,GENE_0471,5,0,1,0,1,0.8563799984218756
gene,GENE_0471,5,0,1,0,2,1.0575546568678225
gene,GENE_0471,5,0,5,0,3,1.0551583762124959
gene,GENE_0471,5,0,3,1,0,0.8936955402694182
gene,GENE_0471,5,0,4,1,1,0.9070800902410037
gene,GENE_0471,5,0,4,1,2,0.9387127833074638
gene,GENE_0471,5,0,2,1,3,0.9566093306913108
gene,GENE_0471,5,0,0,2,0,0.9150139406255695
gene,GENE_0471,5,0,2,2,1,0.9553230820604743
gene,GENE_0471,5,0,2,2,2,0.8866052344591806
gene,GENE_0471,5,0,3,2,3,0.905701750500794
gene,GENE_0472,1,0,0,0,0,0.8736166476525329
gene,GENE_0472,1,0,1,0,1,0.7047374481644904
gene,GENE_0472,1,0,5,0,2,0.8456306446275674
gene,GENE_0472,1,0,3,0,3,0.9071546385699832
gene,GENE_0472,1,0,2,1,0,0.9637130485315556
gene,GENE_0472,1,0,1,1,1,0.9244821691305413
gene,GENE_0472,1,0,5,1,2,0.863896315951027
gene,GENE_0472,1,0,2,1,3,0.8120650233165284
gene,GENE_0472,1,0,2,2,0,0.7800230052582455
gene,GENE_0472,1,0,5,2,1,0.774794871812113
gene,GENE_0472,1,0,0,2,2,0.8226911599683444
gene,GENE_0472,1,0,3,2,3,0.933656429545767
gene,GENE_0473,1,1,5,0,0,1.548729297850972
gene,GENE_0473,1,1,1,0,1,1.5681355095142502
gene,GENE_0473,1,1,4,0,2,1.4575891421141578
gene,GENE_0473,1,1,4,0,3,1.395476736068305
gene,GENE_0473,1,1,2,1,0,1.42917303707168
gene,GENE_0473,1,1,1,1,1,1.4537116720308447
gene,GENE_0473,1,1,2,1,2,1.3484538757760272
gene,GENE_0473,1,1,5,1,3,1.3723094714793298
gene,GENE_0473,1,1,5,2,0,1.4210935817286892
gene,GENE_0473,1,1,1,2,1,1.4285774246746197
gene,GENE_0473,1,1,0,2,2,1.5977094148556528
gene,GENE_0473,1,1,3,2,3,1.533452317535897
gene,GENE_0474,6,0,4,0,0,0.05
gene,GENE_0474,6,0,2,0,1,0.2765451512450801
gene,GENE_0474,6,0,5,0,2,0.28085067244304024
gene,GENE_0474,6,0,2,0,3,0.24898073901315754
gene,GENE_0474,6,0,4,1,0,0.16164020510388566
gene,GENE_0474,6,0,3,1,1,0.15693208869635109
gene,GENE_0474,6,0,4,1,2,0.358749618723208
gene,GENE_0474,6,0,0,1,3,0.3675929464349413
gene,GENE_0474,6,0,1,2,0,0.1300163745814366
gene,GENE_0474,6,0,0,2,1,0.18054858690796893
gene,GENE_0474,6,0,0,2,2,0.1889882779721242
gene,GENE_0474,6,0,4,2,3,0.25169588816790367
gene,GENE_0475,7,0,5,0,0,0.9264494021873535
gene,GENE_0475,7,0,3,0,1,0.9649752024748444
gene,GENE_0475,7,0,3,0,2,0.8689210057186907
gene,GENE_0475,7,0,2,0,3,0.9865824230586067
gene,GENE_0475,7,0,3,1,0,0.8752658229115028
gene,GENE_0475,7,0,4,1,1,0.911396982399854
gene,GENE_0475,7,0,1,1,2,0.734744846349059
gene,GENE_0475,7,0,4,1,3,0.7988793796250248
gene,GENE_0475,7,0,5,2,0,0.7590877656186582
gene,GENE_0475,7,0,4,2,1,0.9211227472093771
gene,GENE_0475,7,0,5,2,2,0.7917968063905299
gene,GENE_0475,7,0,2,2,3,1.0006131980435073
gene,GENE_0476,1,0,3,0,0,0.36900055538464377
gene,GENE_0476,1,0,0,0,1,0.3331265760769957
gene,GENE_0476,1,0,2,0,2,0.46360311016927974
gene,GENE_0476,1,0,0,0,3,0.4746024165096952
gene,GENE_0476,1,0,4,1,0,0.3220133905466081
gene,GENE_0476,1,0,4,1,1,0.28091441676461587
gene,GENE_0476,1,0,5,1,2,0.3206226906376387
gene,GENE_0476,1,0,0,1,3,0.2730067047578002
gene,GENE_0476,1,0,5,2,0,0.4772713005665483
gene,GENE_0476,1,0,4,2,1,0.3787085741430467
gene,GENE_0476,1,0,2,2,2,0.3558179245026301
gene,GENE_0476,1,0,2,2,3,0.4554542177511417
gene,GENE_0477,3,1,0,0,0,1.0269577367313951
gene,GENE_0477,3,1,1,0,1,1.0102630886744033
gene,GENE_0477,3,1,1,0,2,1.0003279771216718
gene,GENE_0477,3,1,4,0,3,0.8987861689122284
gene,GENE_0477,3,1,1,1,0,0.8626592224755699
gene,GENE_0477,3,1,3,1,1,0.9111783741710701
gene,GENE_0477,3,1,1,1,2,1.0546989232284443
gene,GENE_0477,3,1,3,1,3,1.0639660179892796
gene,GENE_0477,3,1,0,2,0,0.8904440479741015
gene,GENE_0477,3,1,0,2,1,0.93589989546025
gene,GENE_0477,3,1,4,2,2,0.907763246918967
gene,GENE_0477,3,1,2,2,3,0.9328870122375252
gene,GENE_0478,3,0,4,0,0,0.11530438321815745
gene,GENE_0478,3,0,1,0,1,0.26681699755406846
gene,GENE_0478,3,0,2,0,2,0.17987360039453554
gene,GENE_0478,3,0,4,0,3,0.2071557011021569
gene,GENE_0478,3,0,2,1,0,0.1744019109381814
gene,GENE_0478,3,0,0,1,1,0.30260234705934497
gene,GENE_0478,3,0,1,1,2,0.19990738767059563
gene,GENE_0478,3,0,2,1,3,0.3638801151457044
gene,GENE_0478,3,0,5,2,0,0.2175093281903837
gene,GENE_0478,3,0,2,2,1,0.21529265467646547
gene,GENE_0478,3,0,2,2,2,0.25483973134223414
gene,GENE_0478,3,0,4,2,3,0.20363138564595967
gene,GENE_0479,5,0,2,0,0,0.9287155653242068
gene,GENE_0479,5,0,0,0,1,0.8780952916455469
gene,GENE_0479,5,0,0,0,2,0.8800663391993716
gene,GENE_0479,5,0,1,0,3,0.899843580409679
gene,GENE_0479,5,0,0,1,0,0.8651531483039231
gene,GENE_0479,5,0,5,1,1,0.8550135842826323
gene,GENE_0479,5,0,3,1,2,0.8999415448204373
gene,GENE_0479,5,0,1,1,3,0.8823690938979349
gene,GENE_0479,5,0,3,2,0,0.8542137459645234
gene,GENE_0479,5,0,5,2,1,0.6700657783854121
gene,GENE_0479,5,0,5,2,2,0.9444664229389295
gene,GENE_0479,5,0,2,2,3,0.8569831833871757
gene,GENE_0480,4,0,1,0,0,0.7198236047090077
gene,GENE_0480,4,0,4,0,1,0.7198759006809615
gene,GENE_0480,4,0,5,0,2,0.6319432869594903
gene,GENE_0480,4,0,2,0,3,0.6168899319322719
gene,GENE_0480,4,0,2,1,0,0.7087813538178271
gene,GENE_0480,4,0,4,1,1,0.6483508298200819
gene,GENE_0480,4,0,3,1,2,0.5642993472516198
gene,GENE_0480,4,0,2,1,3,0.6840958695210569
gene,GENE_0480,4,0,1,2,0,0.6045311352628753
gene,GENE_0480,4,0,2,2,1,0.829631472115404
gene,GENE_0480,4,0,5,2,2,0.8337696977619455
gene,GENE_0480,4,0,1,2,3,0.6717701005590111
gene,GENE_0481,1,1,2,0,0,1.0882143877137336
gene,GENE_0481,1,1,3,0,1,1.020317864008047
gene,GENE_0481,1,1,3,0,2,1.130670542850078
gene,GENE_0481,1,1,0,0,3,0.9050034969915494
gene,GENE_0481,1,1,1,1,0,1.009805320647066
gene,GENE_0481,1,1,4,1,1,0.956767505047532
gene,GENE_0481,1,1,1,1,2,0.941803980486401
gene,GENE_0481,1,1,5,1,3,0.871774562078039
gene,GENE_0481,1,1,1,2,0,1.0729733645973756
gene,GENE_0481,1,1,5,2,1,1.0463642681885748
gene,GENE_0481,1,1,3,2,2,0.9060614524278404
gene,GENE_0481,1,1,1,2,3,1.0188495098675374
gene,GENE_0482,3,0,1,0,0,0.2988040647549038
gene,GENE_0482,3,0,4,0,1,0.48047748886427766
gene,GENE_0482,3,0,1,0,2,0.45870505973031234
gene,GENE_0482,3,0,3,0,3,0.4164043092264593
gene,GENE_0482,3,0,3,1,0,0.4809003400408121
gene,GENE_0482,3,0,1,1,1,0.35747290973282997
gene,GENE_0482,3,0,3,1,2,0.31485287497904507
gene,GENE_0482,3,0,5,1,3,0.34125666151447115
gene,GENE_0482,3,0,1,2,0,0.36505660617690927
gene,GENE_0482,3,0,4,2,1,0.2875939710529442
gene,GENE_0482,3,0,2,2,2,0.43503053951870163
gene,GENE_0482,3,0,1,2,3,0.4676478268579601
gene,GENE_0483,2,0,4,0,0,0.6976482479187647
gene,GENE_0483,2,0,2,0,1,0.8692823146034248
gene,GENE_0483,2,0,4,0,2,0.9250925694563604
gene,GENE_0483,2,0,1,0,3,0.9337965064167055
gene,GENE_0483,2,0,4,1,0,0.7974750956627868
gene,GENE_0483,2,0,0,1,1,0.8097774243194062
gene,GENE_0483,2,0,0,1,2,0.7998925396622996
gene,GENE_0483,2,0,0,1,3,0.7512995786783991
gene,GENE_0483,2,0,5,2,0,0.8328910922289012
gene,GENE_0483,2,0,1,2,1,0.855850101729477
gene,GENE_0483,2,0,3,2,2,0.7957673027065851
gene,GENE_0483,2,0,2,2,3,0.8994153892672178
gene,GENE_0484,7,0,3,0,0,0.9430248380536069
gene,GENE_0484,7,0,5,0,1,0.8487405735059831
gene,GENE_0484,7,0,3,0,2,0.8150726259006107
gene,GENE_0484,7,0,1,0,3,0.8418266144766348
gene,GENE_0484,7,0,1,1,0,0.9390170283669097
gene,GENE_0484,7,0,4,1,1,0.7385488001020919
gene,GENE_0484,7,0,3,1,2,0.7552762070268225
gene,GENE_0484,7,0,5,1,3,0.8650646536860179
gene,GENE_0484,7,0,4,2,0,0.8916247776175334
gene,GENE_0484,7,0,3,2,1,0.8930679337242768
gene,GENE_0484,7,0,4,2,2,0.8848607495292594
gene,GENE_0484,7,0,0,2,3,0.8283301441099703
gene,GENE_0485,7,0,4,0,0,0.5511038398474709
gene,GENE_0485,7,0,4,0,1,0.4192603255668361
gene,GENE_0485,7,0,5,0,2,0.4235898926064178
gene,GENE_0485,7,0,1,0,3,0.42657174494074634
gene,GENE_0485,7,0,3,1,0,0.3816855116596109
gene,GENE_0485,7,0,0,1,1,0.44178253534529666
gene,GENE_0485,7,0,1,1,2,0.3312545098886083
gene,GENE_0485,7,0,2,1,3,0.33671553370161444
gene,GENE_0485,7,0,3,2,0,0.3479676617153554
gene,GENE_0485,7,0,0,2,1,0.3033043980541926
gene,GENE_0485,7,0,5,2,2,0.418091446539307
gene,GENE_0485,7,0,4,2,3,0.3240571873921093
gene,GENE_0486,4,0,1,0,0,0.6382713570635639
gene,GENE_0486,4,0,3,0,1,0.7422207355311131
gene,GENE_0486,4,0,5,0,2,0.5769048475563475
gene,GENE_0486,4,0,4,0,3,0.6737601517102942
gene,GENE_0486,4,0,3,1,0,0.7742890268051863
gene,GENE_0486,4,0,4,1,1,0.8381975246506939
gene,GENE_0486,4,0,3,1,2,0.7531597447359234
gene,GENE_0486,4,0,5,1,3,0.7745307430910849
gene,GENE_0486,4,0,1,2,0,0.6629273302768177
gene,GENE_0486,4,0,5,2,1,0.7087105356876975
gene,GENE_0486,4,0,1,2,2,0.7397876201321263
gene,GENE_0486,4,0,4,2,3,0.7293595732516511
gene,GENE_0487,0,0,1,0,0,0.269352537625207
gene,GENE_0487,0,0,4,0,1,0.3499028944965749
gene,GENE_0487,0,0,3,0,2,0.4270624297932012
gene,GENE_0487,0,0,1,0,3,0.3792052423467623
gene,GENE_0487,0,0,1,1,0,0.30829128583470405
gene,GENE_0487,0,0,0,1,1,0.37751205998166754
gene,GENE_0487,0,0,1,1,2,0.3116578706520068
gene,GENE_0487,0,0,0,1,3,0.3253825637612726
gene,GENE_0487,0,0,3,2,0,0.3045068274624866
gene,GENE_0487,0,0,0,2,1,0.48672963750044784
gene,GENE_0487,0,0,5,2,2,0.3694132597825322
gene,GENE_0487,0,0,4,2,3,0.2662702471591306
gene,GENE_0488,6,0,4,0,0,0.18712979632252297
gene,GENE_0488,6,0,1,0,1,0.23377738664215542
gene,GENE_0488,6,0,2,0,2,0.3865207269296272
gene,GENE_0488,6,0,5,0,3,0.2379398465802013
gene,GENE_0488,6,0,5,1,0,0.1947549614223058
gene,GENE_0488,6,0,0,1,1,0.38901390612833253
gene,GENE_0488,6,0,2,1,2,0.29002342806271303
gene,GENE_0488,6,0,5,1,3,0.33303959340634476
gene,GENE_0488,6,0,5,2,0,0.30621853468557897
gene,GENE_0488,6,0,1,2,1,0.21341458516692896
gene,GENE_0488,6,0,0,2,2,0.1951228626018991
gene,GENE_0488,6,0,1,2,3,0.29491413409511225
gene,GENE_0489,1,0,4,0,0,0.5559276895304595
gene,GENE_0489,1,0,0,0,1,0.673880739325064
gene,GENE_0489,1,0,1,0,2,0.5758880124027257
gene,GENE_0489,1,0,5,0,3,0.6570515930974444
gene,GENE_0489,1,0,3,1,0,0.7396045517907455
gene,GENE_0489,1,0,2,1,1,0.715447451154133
gene,GENE_0489,1,0,5,1,2,0.7524677666649124
gene,GENE_0489,1,0,0,1,3,0.6464977576320413
gene,GENE_0489,1,0,1,2,0,0.6668482581631288
gene,GENE_0489,1,0,0,2,1,0.6751605060548357
gene,GENE_0489,1,0,0,2,2,0.5639802202358956
gene,GENE_0489,1,0,3,2,3,0.5349634222674967
gene,GENE_0490,4,0,3,0,0,0.23190197248446634
gene,GENE_0490,4,0,0,0,1,0.16857205564125533
gene,GENE_0490,4,0,1,0,2,0.23509525667999223
gene,GENE_0490,4,0,4,0,3,0.3034932198498672
gene,GENE_0490,4,0,2,1,0,0.1679967398485604
gene,GENE_0490,4,0,2,1,1,0.23937867964407075
gene,GENE_0490,4,0,1,1,2,0.28703821659694967
gene,GENE_0490,4,0,5,1,3,0.28852984737352644
gene,GENE_0490,4,0,0,2,0,0.28814907187439676
gene,GENE_0490,4,0,1,2,1,0.31117224128042154
gene,GENE_0490,4,0,4,2,2,0.27998206563471595
gene,GENE_0490,4,0,3,2,3,0.3297988351361275
gene,GENE_0491,0,0,1,0,0,0.4715803321917666
gene,GENE_0491,0,0,5,0,1,0.30087086147330805
gene,GENE_0491,0,0,3,0,2,0.39854202131737115
gene,GENE_0491,0,0,5,0,3,0.31720084585054
gene,GENE_0491,0,0,0,1,0,0.41895723491516734
gene,GENE_0491,0,0,2,1,1,0.23445052794455257
gene,GENE_0491,0,0,0,1,2,0.30206032692546303
gene,GENE_0491,0,0,0,1,3,0.45139389290901544
gene,GENE_0491,0,0,2,2,0,0.21126240480881342
gene,GENE_0491,0,0,3,2,1,0.2686618706446744
gene,GENE_0491,0,0,4,2,2,0.2785102537029202
gene,GENE_0491,0,0,3,2,3,0.47258042291588637
gene,GENE_0492,3,0,1,0,0,0.45905604095427005
gene,GENE_0492,3,0,1,0,1,0.34981398010918713
gene,GENE_0492,3,0,1,0,2,0.4823121875139537
gene,GENE_0492,3,0,2,0,3,0.4279404508979958
gene,GENE_0492,3,0,4,1,0,0.4415854242756145
gene,GENE_0492,3,0,0,1,1,0.4984120959149086
gene,GENE_0492,3,0,5,1,2,0.46923313022866775
gene,GENE_0492,3,0,0,1,3,0.4133467273890506
gene,GENE_0492,3,0,5,2,0,0.35025758357158143
gene,GENE_0492,3,0,3,2,1,0.5470588404552208
gene,GENE_0492,3,0,3,2,2,0.4089479635078817
gene,GENE_0492,3,0,4,2,3,0.4565515577672651
gene,GENE_0493,0,0,0,0,0,0.7768804383196543
gene,GENE_0493,0,0,1,0,1,0.6910798355319506
gene,GENE_0493,0,0,2,0,2,0.6941924733648625
gene,GENE_0493,0,0,4,0,3,0.6528430536350308
gene,GENE_0493,0,0,4,1,0,0.5581673482603027
gene,GENE_0493,0,0,0,1,1,0.656234888551517
gene,GENE_0493,0,0,2,1,2,0.6672573040789747
gene,GENE_0493,0,0,0,1,3,0.6865669781113068
gene,GENE_0493,0,0,3,2,0,0.715111157949452
gene,GENE_0493,0,0,3,2,1,0.7095607657316512
gene,GENE_0493,0,0,1,2,2,0.5538220404914017
gene,GENE_0493,0,0,2,2,3,0.8733237744965907
gene,GENE_0494,4,0,1,0,0,0.7302533216178355
gene,GENE_0494,4,0,1,0,1,0.695181048461423
gene,GENE_0494,4,0,1,0,2,0.7698739228609562
gene,GENE_0494,4,0,2,0,3,0.7668953552500958
gene,GENE_0494,4,0,1,1,0,0.8818498824837048
gene,GENE_0494,4,0,5,1,1,0.7900877785739606
gene,GENE_0494,4,0,5,1,2,0.8015502908385517
gene,GENE_0494,4,0,1,1,3,0.8068711189677626
gene,GENE_0494,4,0,0,2,0,0.8811106373113622
gene,GENE_0494,4,0,2,2,1,0.6328522149250067
gene,GENE_0494,4,0,1,2,2,0.8466560717461032
gene,GENE_0494,4,0,2,2,3,0.9216312945268159
gene,GENE_0495,1,0,3,0,0,0.22316560014919967
gene,GENE_0495,1,0,5,0,1,0.09731997269954318
gene,GENE_0495,1,0,4,0,2,0.2931547790647651
gene,GENE_0495,1,0,0,0,3,0.2718490099286022
gene,GENE_0495,1,0,1,1,0,0.22096631070654163
gene,GENE_0495,1,0,1,1,1,0.2015558476539061
gene,GENE_0495,1,0,5,1,2,0.1732641390100722
gene,GENE_0495,1,0,4,1,3,0.22439942436361593
gene,GENE_0495,1,0,4,2,0,0.299068138297102
gene,GENE_0495,1,0,4,2,1,0.1553281701262012
gene,GENE_0495,1,0,1,2,2,0.1429330234457077
gene,GENE_0495,1,0,3,2,3,0.1856598519756565
gene,GENE_0496,0,0,4,0,0,0.8523728405261266
gene,GENE_0496,0,0,5,0,1,0.9740684833572252
gene,GENE_0496,0,0,0,0,2,0.9823865514990759
gene,GENE_0496,0,0,0,0,3,0.8356140082978384
gene,GENE_0496,0,0,0,1,0,0.849685636126755
gene,GENE_0496,0,0,5,1,1,0.8376225831720832
gene,GENE_0496,0,0,1,1,2,0.8773615043970342
gene,GENE_0496,0,0,2,1,3,0.9060263723416007
gene,GENE_0496,0,0,1,2,0,0.7617780717895938
gene,GENE_0496,0,0,1,2,1,0.8798922939747054
gene,GENE_0496,0,0,0,2,2,0.9020013858990085
gene,GENE_0496,0,0,5,2,3,0.7883521879223888
gene,GENE_0497,3,0,0,0,0,0.5510820325337779
gene,GENE_0497,3,0,3,0,1,0.71112816790273
gene,GENE_0497,3,0,0,0,2,0.5675118814649205
gene,GENE_0497,3,0,4,0,3,0.6472811980557577
gene,GENE_0497,3,0,3,1,0,0.6105073812475048
gene,GENE_0497,3,0,5,1,1,0.5961578292524203
gene,GENE_0497,3,0,0,1,2,0.718760409028738
gene,GENE_0497,3,0,3,1,3,0.5934359097609921
gene,GENE_0497,3,0,3,2,0,0.6286989160959083
gene,GENE_0497,3,0,3,2,1,0.5296274651176738
gene,GENE_0497,3,0,1,2,2,0.6909827869310045
gene,GENE_0497,3,0,4,2,3,0.5714505432523483
gene,GENE_0498,5,0,1,0,0,0.7812913348567339
gene,GENE_0498,5,0,5,0,1,0.7669593032260718
gene,GENE_0498,5,0,0,0,2,0.8952699277198873
gene,GENE_0498,5,0,2,0,3,0.9197306261733971
gene,GENE_0498,5,0,0,1,0,0.9100330765076545
gene,GENE_0498,5,0,3,1,1,0.8001488228591732
gene,GENE_0498,5,0,2,1,2,0.6364894153912026
gene,GENE_0498,5,0,3,1,3,0.7870642870968452
gene,GENE_0498,5,0,0,2,0,0.7788385746838921
gene,GENE_0498,5,0,0,2,1,0.8044296515675042
gene,GENE_0498,5,0,1,2,2,0.8424217940621808
gene,GENE_0498,5,0,2,2,3,0.7747292583355984
gene,GENE_0499,2,0,2,0,0,0.634164539666725
gene,GENE_0499,2,0,4,0,1,0.47956347086092654
gene,GENE_0499,2,0,0,0,2,0.6248843456483283
gene,GENE_0499,2,0,3,0,3,0.4705708821489128
gene,GENE_0499,2,0,5,1,0,0.5423335304295549
gene,GENE_0499,2,0,0,1,1,0.4141403108682264
gene,GENE_0499,2,0,1,1,2,0.5541454727529523
gene,GENE_0499,2,0,3,1,3,0.6293935208072313
gene,GENE_0499,2,0,2,2,0,0.5840393308062887
gene,GENE_0499,2,0,5,2,1,0.526886462389097
gene,GENE_0499,2,0,1,2,2,0.407547740432175
gene,GENE_0499,2,0,4,2,3,0.5820385864945349
gene,GENE_0500,7,0,1,0,0,0.914657432563697
gene,GENE_0500,7,0,3,0,1,0.8097927457386203
gene,GENE_0500,7,0,0,0,2,0.9030665717332673
gene,GENE_0500,7,0,1,0,3,0.9073632113172632
gene,GENE_0500,7,0,5,1,0,0.8531731395695077
gene,GENE_0500,7,0,3,1,1,0.9131570917900267
gene,GENE_0500,7,0,5,1,2,0.8849240617546502
gene,GENE_0500,7,0,5,1,3,0.7656539340177568
gene,GENE_0500,7,0,0,2,0,0.7264179850801555
gene,GENE_0500,7,0,1,2,1,0.8817511336025029
gene,GENE_0500,7,0,5,2,2,0.78665285208076
gene,GENE_0500,7,0,1,2,3,0.8934043950394774
gene,GENE_0501,0,0,0,0,0,0.6257010539404672
gene,GENE_0501,0,0,1,0,1,0.6222905753266512
gene,GENE_0501,0,0,5,0,2,0.5593798373923254
gene,GENE_0501,0,0,1,0,3,0.5549121959487749
gene,GENE_0501,0,0,3,1,0,0.6300052783688378
gene,GENE_0501,0,0,4,1,1,0.6745715469727482
gene,GENE_0501,0,0,3,1,2,0.43334709837879476
gene,GENE_0501,0,0,3,1,3,0.6828557698741795
gene,GENE_0501,0,0,1,2,0,0.6299723759139413
gene,GENE_0501,0,0,4,2,1,0.37174298593426314
gene,GENE_0501,0,0,5,2,2,0.4632371389210046
gene,GENE_0501,0,0,0,2,3,0.7441426322329768
gene,GENE_0502,6,0,1,0,0,0.920683167119523
gene,GENE_0502,6,0,5,0,1,0.9647085810406875
gene,GENE_0502,6,0,4,0,2,0.8649921135526294
gene,GENE_0502,6,0,1,0,3,0.7964275760631679
gene,GENE_0502,6,0,1,1,0,1.0706392882040632
gene,GENE_0502,6,0,1,1,1,1.0563475862213252
gene,GENE_0502,6,0,1,1,2,1.0923385203329556
gene,GENE_0502,6,0,0,1,3,0.7528638991765151
gene,GENE_0502,6,0,5,2,0,0.9584739455304407
gene,GENE_0502,6,0,5,2,1,0.9286674024703261
gene,GENE_0502,6,0,0,2,2,0.9398080752820329
gene,GENE_0502,6,0,0,2,3,0.9538203671011616
gene,GENE_0503,0,0,5,0,0,0.20281665618553313
gene,GENE_0503,0,0,4,0,1,0.11309971532834598
gene,GENE_0503,0,0,3,0,2,0.06842521530561432
gene,GENE_0503,0,0,3,0,3,0.131491493489712
gene,GENE_0503,0,0,2,1,0,0.10805365749814297
gene,GENE_0503,0,0,0,1,1,0.23211811901622703
gene,GENE_0503,0,0,0,1,2,0.2057558382034185
gene,GENE_0503,0,0,1,1,3,0.19868178719453536
gene,GENE_0503,0,0,0,2,0,0.1671566277931636
gene,GENE_0503,0,0,1,2,1,0.2382100794884203
gene,GENE_0503,0,0,0,2,2,0.20467781115794434
gene,GENE_0503,0,0,0,2,3,0.1564852773126348
gene,GENE_0504,3,1,3,0,0,1.1569698202685101
gene,GENE_0504,3,1,5,0,1,1.0224752977682077
gene,GENE_0504,3,1,3,0,2,1.0873375899387037
gene,GENE_0504,3,1,4,0,3,1.0780567749779688
gene,GENE_0504,3,1,2,1,0,1.1406887723649701
gene,GENE_0504,3,1,2,1,1,1.0071786783191843
gene,GENE_0504,3,1,0,1,2,0.9242137644931132
gene,GENE_0504,3,1,1,1,3,1.0730143410288393
gene,GENE_0504,3,1,0,2,0,1.0483648734090771
gene,GENE_0504,3,1,0,2,1,1.1594211519303417
gene,GENE_0504,3,1,1,2,2,1.3253997144187737
gene,GENE_0504,3,1,3,2,3,0.9882242154054686
gene,GENE_0505,7,0,0,0,0,1.0533666418357481
gene,GENE_0505,7,0,0,0,1,1.0510572376261333
gene,GENE_0505,7,0,4,0,2,1.101459593857165
gene,GENE_0505,7,0,2,0,3,0.9913814239391263
gene,GENE_0505,7,0,3,1,0,1.02235106309657
gene,GENE_0505,7,0,1,1,1,1.0775516939602157
gene,GENE_0505,7,0,5,1,2,0.978300148784676
gene,GENE_0505,7,0,4,1,3,1.001067008493238
gene,GENE_0505,7,0,2,2,0,0.9678449965753732
gene,GENE_0505,7,0,3,2,1,0.964959746463722
gene,GENE_0505,7,0,1,2,2,1.124105400991447
gene,GENE_0505,7,0,3,2,3,1.0816449992105215
gene,GENE_0506,1,0,4,0,0,0.5422267809120768
gene,GENE_0506,1,0,2,0,1,0.7018215998334525
gene,GENE_0506,1,0,1,0,2,0.6944841297555675
gene,GENE_0506,1,0,3,0,3,0.696669508371387
gene,GENE_0506,1,0,0,1,0,0.6031143561634272
gene,GENE_0506,1,0,4,1,1,0.7723997734227226
gene,GENE_0506,1,0,2,1,2,0.8016653309495132
gene,GENE_0506,1,0,1,1,3,0.5656894069882388
gene,GENE_0506,1,0,3,2,0,0.649006098126066
gene,GENE_0506,1,0,1,2,1,0.6418141253812918
gene,GENE_0506,1,0,1,2,2,0.7102938944375096
gene,GENE_0506,1,0,4,2,3,0.8461333555898406
gene,GENE_0507,1,1,4,0,0,1.0189066236466888
gene,GENE_0507,1,1,2,0,1,0.9030994361598451
gene,GENE_0507,1,1,2,0,2,1.0050632766039678
gene,GENE_0507,1,1,3,0,3,0.9668736026348639
gene,GENE_0507,1,1,3,1,0,1.0212723252066667
gene,GENE_0507,1,1,4,1,1,1.0250607282717767
gene,GENE_0507,1,1,2,1,2,0.9171961767475665
gene,GENE_0507,1,1,4,1,3,1.0644301166852257
gene,GENE_0507,1,1,1,2,0,1.0384922012711968
gene,GENE_0507,1,1,2,2,1,0.8835084565697924
gene,GENE_0507,1,1,2,2,2,0.9841725657585353
gene,GENE_0507,1,1,4,2,3,1.0603555897034163
gene,GENE_0508,2,0,5,0,0,0.5338262433738721
gene,GENE_0508,2,0,5,0,1,0.5635871216067168
gene,GENE_0508,2,0,5,0,2,0.6210555858343274
gene,GENE_0508,2,0,1,0,3,0.6087816357115214
gene,GENE_0508,2,0,4,1,0,0.5846689510579767
gene,GENE_0508,2,0,0,1,1,0.37806490257920544
gene,GENE_0508,2,0,5,1,2,0.5706581263412449
gene,GENE_0508,2,0,1,1,3,0.4665465304243405
gene,GENE_0508,2,0,5,2,0,0.6751193407655851
gene,GENE_0508,2,0,4,2,1,0.4378978646369305
gene,GENE_0508,2,0,2,2,2,0.6698309426471254
gene,GENE_0508,2,0,3,2,3,0.5048548368125367
gene,GENE_0509,1,0,3,0,0,0.8819629025938942
gene,GENE_0509,1,0,3,0,1,0.8296162443407428
gene,GENE_0509,1,0,5,0,2,0.8223825887298324
gene,GENE_0509,1,0,1,0,3,0.8558901289195783
gene,GENE_0509,1,0,5,1,0,0.6860982180106766
gene,GENE_0509,1,0,4,1,1,0.8389557807692264
gene,GENE_0509,1,0,3,1,2,0.8597438920248553
gene,GENE_0509,1,0,5,1,3,0.9604436391463542
gene,GENE_0509,1,0,5,2,0,0.6696192143102463
gene,GENE_0509,1,0,4,2,1,0.6957502075362748
